Post_ID,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Total_Engagement,Engagement_Rate
Post_4346,tiktok,viral,video,japan,3059064,460974,21878,36819,medium,519671,16.987908719791413
Post_4347,youtube,music,video,canada,3033270,51007,21168,7800,medium,79975,2.6365935112930927
Post_4348,youtube,fashion,reel,india,82665,62403,34856,42188,low,139447,168.6892880904857
Post_4349,twitter,dance,post,usa,867101,79921,53160,12692,medium,145773,16.811536372348783
Post_4350,instagram,music,post,germany,196186,418310,29119,33093,high,480522,244.93185038687778
Post_4351,tiktok,comedy,video,usa,3318543,8969,75591,42308,low,126868,3.823003046819041
Post_4352,youtube,comedy,post,usa,2245167,373576,11950,17147,low,402673,17.935102377685045
Post_4353,instagram,dance,live stream,germany,498614,77138,95772,32235,low,205145,41.14304853052662
Post_4354,tiktok,challenge,shorts,canada,847940,380765,39970,29031,high,449766,53.04219638181947
Post_4355,twitter,viral,video,canada,1614171,402810,51138,42356,medium,496304,30.746680494197953
Post_4356,instagram,fashion,video,germany,4680679,293744,29872,10322,low,333938,7.134392253773438
Post_4357,tiktok,music,reel,uk,3771142,228803,45574,47221,medium,321598,8.527867685703693
Post_4358,youtube,tech,video,brazil,3354640,123496,73616,39633,low,236745,7.057240121145638
Post_4359,youtube,fitness,live stream,australia,818282,458526,74074,3589,low,536189,65.52618779345018
Post_4360,instagram,music,video,india,4309403,216401,26305,39385,low,282091,6.545941514404663
Post_4361,instagram,fitness,reel,uk,3194403,260682,76842,15971,medium,353495,11.066074005064483
Post_4362,instagram,fashion,tweet,australia,1520447,20790,87638,21215,medium,129643,8.526637232340226
Post_4363,tiktok,tech,live stream,brazil,4012898,181340,98327,31111,low,310778,7.744477930911775
Post_4364,tiktok,tech,reel,japan,4738286,411605,87411,40613,medium,539629,11.388696250078615
Post_4365,twitter,tech,reel,uk,3740619,239084,56082,20155,high,315321,8.429647606452301
Post_4366,twitter,comedy,live stream,usa,947096,449377,99953,19082,low,568412,60.01630246564235
Post_4367,instagram,gaming,live stream,germany,1815108,311741,16886,34948,medium,363575,20.030488543932375
Post_4368,instagram,music,video,japan,2808130,115962,9701,43849,medium,169512,6.036472670424802
Post_4369,youtube,challenge,shorts,japan,903431,290789,94929,34805,medium,420523,46.547329015718965
Post_4370,twitter,fitness,live stream,india,3338024,257886,33840,16547,low,308273,9.235194234672967
Post_4371,tiktok,comedy,reel,uk,939687,196880,64509,3021,low,264410,28.13809279047172
Post_4372,twitter,fashion,tweet,canada,1737194,499309,81979,29974,low,611262,35.186743679750215
Post_4373,youtube,tech,live stream,australia,387184,220530,48240,40769,medium,309539,79.94622711682301
Post_4374,instagram,dance,tweet,uk,3192456,38469,3444,1286,medium,43199,1.3531588219226827
Post_4375,youtube,comedy,live stream,brazil,2023845,166290,32114,12609,high,211013,10.426341938241318
Post_4376,youtube,education,tweet,uk,1174209,49685,36336,21636,high,107657,9.168470008320496
Post_4377,tiktok,music,tweet,germany,4603856,171523,44524,46309,low,262356,5.698614378903249
Post_4378,tiktok,comedy,live stream,uk,838530,238746,87605,1193,medium,327544,39.06169129309625
Post_4379,tiktok,gaming,tweet,uk,3616888,159221,64720,28693,low,252634,6.984844429797107
Post_4380,tiktok,dance,live stream,japan,746217,153509,56520,48786,medium,258815,34.683610799539544
Post_4381,instagram,fitness,live stream,canada,1176367,412820,10950,43729,low,467499,39.740914187494205
Post_4382,youtube,education,reel,uk,2589570,76129,95385,23497,high,195011,7.530632498831852
Post_4383,twitter,tech,tweet,brazil,1200061,282587,23371,29152,medium,335110,27.924413842296346
Post_4384,instagram,tech,shorts,usa,3570089,335278,91228,47015,low,473521,13.263562897171472
Post_4385,tiktok,fashion,tweet,brazil,2252723,348883,38959,6709,low,394551,17.514403679458148
Post_4386,youtube,education,shorts,usa,4651762,237587,10380,40921,low,288888,6.2102919280909035
Post_4387,tiktok,fashion,tweet,australia,4906990,213275,81187,21239,low,315701,6.433699681474795
Post_4388,tiktok,fashion,reel,australia,4592642,5201,65853,17955,medium,89009,1.9380783435765299
Post_4389,twitter,challenge,video,usa,3975840,247776,42724,29220,high,319720,8.041571089379854
Post_4390,twitter,gaming,tweet,usa,230848,14445,34663,9023,medium,58131,25.181504713057944
Post_4391,instagram,fashion,reel,brazil,2750057,417313,58474,6414,medium,482201,17.53421838165536
Post_4392,instagram,fitness,shorts,australia,4608617,83329,8332,25349,low,117010,2.538939556053367
Post_4393,youtube,fashion,tweet,australia,2796853,277310,49504,4306,high,331120,11.839020499110966
Post_4394,youtube,challenge,shorts,brazil,2907246,316674,22139,30606,low,369419,12.706836641962873
Post_4395,tiktok,gaming,shorts,brazil,2710476,51266,2269,35709,low,89244,3.292558207488279
Post_4396,youtube,comedy,shorts,australia,1373454,399246,42658,30494,high,472398,34.39489054602484
Post_4397,tiktok,fashion,tweet,india,582999,200303,2292,45395,high,247990,42.53695117830391
Post_4398,twitter,fashion,video,japan,4921777,99498,92717,22408,high,214623,4.360681111720421
Post_4399,twitter,dance,video,germany,537340,457261,50869,8177,low,516307,96.08571853947223
Post_4400,youtube,tech,live stream,uk,2841356,453277,82886,41269,high,577432,20.322409441125995
Post_4401,instagram,dance,post,australia,4622736,263342,43263,10974,high,317579,6.869935899432717
Post_4402,twitter,education,shorts,brazil,3037201,417123,64193,32678,low,513994,16.92327903224054
Post_4403,twitter,gaming,live stream,india,4775115,173834,81079,11190,low,266103,5.572703484628119
Post_4404,tiktok,gaming,video,japan,3258029,425865,19999,22302,low,468166,14.369608128104447
Post_4405,tiktok,challenge,video,usa,1856036,155912,86548,37551,high,280011,15.086506942753267
Post_4406,tiktok,gaming,post,germany,737720,449979,95027,2597,medium,547603,74.22911131594643
Post_4407,tiktok,challenge,shorts,japan,3734868,430185,97021,20606,low,547812,14.66750632150855
Post_4408,instagram,fashion,post,japan,563991,425610,63863,38250,high,527723,93.56940093015669
Post_4409,twitter,gaming,post,australia,1282138,326018,62192,21252,low,409462,31.93587585735701
Post_4410,youtube,comedy,reel,usa,1599830,114184,22013,4679,high,140876,8.805685604095435
Post_4411,instagram,gaming,reel,germany,467214,397417,72166,13251,low,482834,103.34322173565005
Post_4412,youtube,tech,tweet,usa,2721832,396009,59393,23579,low,478981,17.597742990750348
Post_4413,twitter,fitness,post,india,813436,150574,60145,45183,low,255902,31.459389552466327
Post_4414,twitter,fashion,tweet,brazil,254930,321153,79004,5540,high,405697,159.1405483858314
Post_4415,tiktok,dance,reel,uk,2976863,92424,67422,45430,low,205276,6.895715388984981
Post_4416,tiktok,viral,video,usa,3544239,157677,52712,18293,medium,228682,6.452217246071723
Post_4417,youtube,tech,live stream,uk,3524926,301463,22012,41393,high,364868,10.351082547548517
Post_4418,instagram,gaming,video,india,2257240,452058,18608,10444,low,481110,21.314082685048998
Post_4419,twitter,comedy,reel,canada,4358378,329756,47703,6187,high,383646,8.802494873092696
Post_4420,twitter,fashion,video,uk,4848504,370506,57130,27458,medium,455094,9.386276674207137
Post_4421,tiktok,gaming,reel,australia,1595215,423374,28961,38085,medium,490420,30.743191356650986
Post_4422,instagram,viral,video,india,267239,358950,54558,25006,low,438514,164.09057061282223
Post_4423,youtube,viral,tweet,australia,3012082,421961,52912,1842,medium,476715,15.826760360441714
Post_4424,instagram,gaming,tweet,germany,554142,60701,68343,16296,high,145340,26.22793435617585
Post_4425,twitter,fitness,tweet,australia,751792,34057,22585,6591,low,63233,8.41097005554728
Post_4426,youtube,dance,video,uk,719722,458100,94550,26603,low,579253,80.48288089012146
Post_4427,youtube,viral,reel,germany,4983897,256077,71883,39186,medium,367146,7.366645016941561
Post_4428,tiktok,tech,tweet,usa,4305709,405655,44565,43719,low,493939,11.47172277550573
Post_4429,instagram,challenge,post,japan,3147607,123912,24092,41902,high,189906,6.033345331866399
Post_4430,twitter,tech,live stream,india,3490352,413255,51747,17805,medium,482807,13.832616309186008
Post_4431,youtube,challenge,shorts,uk,3478951,72455,68320,473,low,141248,4.060074430482062
Post_4432,tiktok,tech,video,brazil,1587926,454473,51082,30682,medium,536237,33.76964669638258
Post_4433,youtube,gaming,post,usa,1195872,119293,22493,5224,medium,147010,12.293121671884617
Post_4434,twitter,tech,live stream,canada,516620,7855,54958,12841,high,75654,14.64403236421354
Post_4435,twitter,dance,tweet,usa,2877882,3704,99815,2199,low,105718,3.6734654165806657
Post_4436,tiktok,gaming,post,usa,1912258,227267,59710,19661,medium,306638,16.03538853020879
Post_4437,instagram,music,live stream,usa,466743,253098,39009,47537,high,339644,72.76895422105956
Post_4438,tiktok,education,shorts,australia,1111633,356767,16497,5222,medium,378486,34.047747772871084
Post_4439,twitter,dance,video,uk,1248834,191587,55987,7710,high,255284,20.44178809993962
Post_4440,tiktok,music,tweet,brazil,2289790,171584,8515,44817,medium,224916,9.822560147437102
Post_4441,tiktok,fitness,shorts,india,3072740,261975,66794,31510,medium,360279,11.725007647897316
Post_4442,youtube,dance,live stream,australia,4316183,219615,14485,34691,low,268791,6.227516303178063
Post_4443,twitter,music,shorts,usa,1514380,480539,78070,24089,high,582698,38.477660824892034
Post_4444,tiktok,comedy,shorts,uk,3219097,290198,90587,8704,medium,389489,12.099324748524198
Post_4445,twitter,education,post,uk,56016,357109,3830,27527,low,388466,693.4911453870324
Post_4446,instagram,gaming,post,canada,637729,241923,62036,44594,high,348553,54.65534733405569
Post_4447,tiktok,dance,tweet,usa,1596726,486131,14674,40353,low,541158,33.89172594421335
Post_4448,youtube,dance,shorts,uk,1161484,221418,84473,42623,low,348514,30.005923456543528
Post_4449,instagram,gaming,shorts,uk,1081777,48326,42923,6408,high,97657,9.027461297476282
Post_4450,twitter,fashion,reel,india,2803598,227995,2103,35208,medium,265306,9.463054260988915
Post_4451,youtube,viral,shorts,usa,2304844,221874,61744,22713,medium,306331,13.29074766014533
Post_4452,instagram,fitness,reel,germany,1945496,290804,36541,15838,low,343183,17.63987178590961
Post_4453,tiktok,gaming,tweet,australia,2506710,320606,1565,39465,low,361636,14.426718687043975
Post_4454,tiktok,gaming,live stream,brazil,2254522,294121,86843,12828,high,393792,17.466762355834188
Post_4455,instagram,challenge,reel,australia,3924268,498261,8499,11392,high,518152,13.203787305046443
Post_4456,instagram,comedy,live stream,usa,568573,45982,59886,44122,high,149990,26.38007784400596
Post_4457,instagram,gaming,post,japan,3111832,171402,51391,12925,medium,235718,7.574894788664683
Post_4458,instagram,fitness,reel,australia,2304449,355721,54164,43193,low,453078,19.661012241971942
Post_4459,twitter,comedy,video,australia,3404604,333847,7512,7909,medium,349268,10.258696752985076
Post_4460,twitter,viral,shorts,usa,1658784,386659,53867,26339,high,466865,28.145014661342284
Post_4461,youtube,dance,reel,uk,1246083,94202,77172,13491,high,184865,14.835689115412054
Post_4462,youtube,viral,post,germany,4131095,134585,24149,46525,low,205259,4.968634224097969
Post_4463,youtube,fashion,video,australia,3664947,498276,45486,29141,low,572903,15.63195866133944
Post_4464,twitter,challenge,tweet,india,3247592,76079,75922,31681,high,183682,5.65594446593045
Post_4465,instagram,music,post,canada,3144724,346002,68200,21104,high,435306,13.842423055250636
Post_4466,instagram,gaming,post,australia,3567170,178506,37026,14997,low,230529,6.4625179063515334
Post_4467,twitter,music,live stream,japan,4966638,456635,19925,15827,high,492387,9.913889435871912
Post_4468,twitter,fitness,live stream,usa,2381324,166638,40364,47901,medium,254903,10.704255279835923
Post_4469,twitter,fashion,tweet,brazil,4678841,316721,59725,28125,high,404571,8.646820868672393
Post_4470,instagram,music,video,usa,4781223,331083,5095,10256,low,346434,7.245719348375928
Post_4471,youtube,education,reel,brazil,3995394,281704,78827,40414,low,400945,10.035180510357677
Post_4472,twitter,education,video,japan,97529,279809,38158,27001,medium,344968,353.7081278388992
Post_4473,instagram,dance,reel,germany,1035139,212435,51821,2303,high,266559,25.75103440214309
Post_4474,instagram,comedy,shorts,usa,46451,62611,79389,17478,medium,159478,343.32522443004456
Post_4475,tiktok,dance,post,brazil,765809,328597,19358,9245,medium,357200,46.64348421081497
Post_4476,youtube,fitness,video,canada,4412202,420756,75784,30893,medium,527433,11.95396312317523
Post_4477,youtube,dance,reel,uk,3605698,33232,26198,40691,low,100121,2.7767439203172315
Post_4478,twitter,dance,reel,brazil,2858575,9364,19588,41663,high,70615,2.4702867687571604
Post_4479,instagram,fitness,shorts,canada,521996,477724,90232,45777,high,613733,117.57427259979004
Post_4480,instagram,gaming,post,japan,2825457,210288,13695,5774,medium,229757,8.131675689985727
Post_4481,tiktok,tech,reel,germany,3284443,227209,72888,31889,medium,331986,10.107832591401342
Post_4482,youtube,viral,live stream,usa,4005023,131700,58431,32829,high,222960,5.567009228161736
Post_4483,instagram,education,post,canada,2160970,332512,86309,47146,high,465967,21.562862973572052
Post_4484,tiktok,dance,tweet,india,292774,182788,97632,18942,high,299362,102.2501998128249
Post_4485,twitter,gaming,video,australia,2077958,258542,74670,39468,medium,372680,17.934914950157797
Post_4486,instagram,fashion,live stream,uk,105441,393868,81465,35311,low,510644,484.2935859864759
Post_4487,twitter,dance,live stream,india,4482313,170103,66262,46723,high,283088,6.315667825963961
Post_4488,tiktok,tech,shorts,australia,128356,340433,58461,38076,medium,436970,340.43597494468514
Post_4489,twitter,education,live stream,australia,644845,72412,61458,27972,medium,161842,25.097814203413222
Post_4490,youtube,challenge,live stream,india,1235026,220260,76228,39918,high,336406,27.238778778746358
Post_4491,youtube,fashion,post,usa,2684761,368977,86498,33243,low,488718,18.203408050102038
Post_4492,tiktok,tech,reel,india,4601011,27813,42268,46788,high,116869,2.5400721710945704
Post_4493,tiktok,gaming,live stream,canada,3897648,255004,95891,24613,high,375508,9.634220432424888
Post_4494,tiktok,music,video,japan,1421637,402011,97806,29398,high,529215,37.22574750094434
Post_4495,instagram,challenge,live stream,germany,255535,301119,9161,19777,low,330057,129.16312833858376
Post_4496,youtube,challenge,video,australia,434662,116995,44116,26605,low,187716,43.18665997947831
Post_4497,twitter,education,tweet,uk,328051,470719,7022,853,low,478594,145.890120743421
Post_4498,tiktok,challenge,live stream,uk,3187163,113636,38956,23762,high,176354,5.533259516378672
Post_4499,tiktok,tech,video,australia,4704584,289582,50984,18427,low,358993,7.63070656194044
Post_4500,twitter,tech,reel,australia,1350154,494375,56331,39720,high,590426,43.73027076911226
Post_4501,instagram,challenge,video,brazil,997524,304745,78986,38172,low,421903,42.29502247564971
Post_4502,tiktok,challenge,shorts,india,3123791,288683,39757,32872,medium,361312,11.566458831592767
Post_4503,instagram,dance,reel,canada,399317,482528,46641,40719,low,569888,142.7156870356133
Post_4504,twitter,fashion,reel,canada,3681653,208934,36260,1360,high,246554,6.696828842913767
Post_4505,twitter,gaming,reel,japan,178505,74704,25139,27831,high,127674,71.52404694546371
Post_4506,tiktok,fashion,tweet,brazil,3950220,5327,35256,46251,low,86834,2.1982066821594746
Post_4507,tiktok,fashion,reel,brazil,3625266,332545,67824,5870,low,406239,11.205770831712762
Post_4508,tiktok,fashion,shorts,japan,42728,3266,25861,33547,medium,62674,146.6813330836922
Post_4509,instagram,fitness,reel,usa,959411,133168,45872,14351,medium,193391,20.15726315416438
Post_4510,youtube,education,video,india,1335449,145891,14293,37944,high,198128,14.8360588835665
Post_4511,youtube,challenge,video,germany,2236066,192860,82823,1338,low,277021,12.388766700088459
Post_4512,instagram,education,video,brazil,1148460,443609,15746,17351,medium,476706,41.50828065409331
Post_4513,youtube,comedy,shorts,india,2049729,346628,61047,40956,medium,448631,21.887332422969084
Post_4514,twitter,gaming,reel,canada,1139637,354344,53748,37406,low,445498,39.09121939705362
